s 17200, a 1 
s 17201, a 1 
s 17202, a 1 
s 17203, a 1 
s 17204, a 1 
s 17205, a 0.98 
s 17206, a 1 
s 17207, a 1 
s 17208, a 1 
s 17209, a 1 
s 17210, a 1 
s 17211, a 1 
s 17212, a 1 
s 17213, a 1 
s 17214, a 1 
s 17215, a 1 
s 17216, a 1 
s 17217, a 1 
s 17218, a 1 
s 17219, a 1 
s 17220, a 0.98 
s 17221, a 1 
s 17222, a 1 
s 17223, a 1 
s 17224, a 1 
s 17225, a 1 
s 17226, a 1 
s 17227, a 1 
s 17228, a 1 
s 17229, a 1 
s 17230, a 1 
s 17231, a 1 
s 17232, a 1 
s 17233, a 1 
s 17234, a 1 
s 17235, a 1 
s 17236, a 1 
s 17237, a 1 
s 17238, a 0.98 
s 17239, a 1 
s 17240, a 1 
s 17241, a 1 
s 17242, a 0.96 
s 17243, a 1 
s 17244, a 1 
s 17245, a 1 
s 17246, a 1 
s 17247, a 1 
s 17248, a 1 
s 17249, a 1 
s 17250, a 1 
s 17251, a 1 
s 17252, a 1 
s 17253, a 1 
s 17254, a 1 
s 17255, a 0.98 
s 17256, a 1 
s 17257, a 1 
s 17258, a 1 
s 17259, a 1 
s 17260, a 1 
s 17261, a 1 
s 17262, a 0.98 
s 17263, a 0.98 
s 17264, a 1 
s 17265, a 1 
s 17266, a 1 
s 17267, a 1 
s 17268, a 1 
s 17269, a 1 
s 17270, a 1 
s 17271, a 1 
s 17272, a 1 
s 17273, a 1 
s 17274, a 1 
s 17275, a 1 
s 17276, a 1 
s 17277, a 1 
s 17278, a 1 
s 17279, a 0.98 
s 17280, a 1 
s 17281, a 1 
s 17282, a 0.98 
s 17283, a 1 
s 17284, a 1 
s 17285, a 1 
s 17286, a 0.98 
s 17287, a 1 
s 17288, a 1 
s 17289, a 1 
s 17290, a 1 
s 17291, a 1 
s 17292, a 1 
s 17293, a 1 
s 17294, a 1 
s 17295, a 0.98 
s 17296, a 1 
s 17297, a 1 
s 17298, a 1 
s 17299, a 1 
s 17300, a 1 
s 17301, a 1 
s 17302, a 1 
s 17303, a 1 
s 17304, a 1 
s 17305, a 0.98 
s 17306, a 1 
s 17307, a 1 
s 17308, a 1 
s 17309, a 1 
s 17310, a 1 
s 17311, a 1 
s 17312, a 0.98 
s 17313, a 1 
s 17314, a 1 
s 17315, a 1 
s 17316, a 1 
s 17317, a 1 
s 17318, a 1 
s 17319, a 1 
s 17320, a 1 
s 17321, a 1 
s 17322, a 1 
s 17323, a 1 
s 17324, a 1 
s 17325, a 1 
s 17326, a 1 
s 17327, a 1 
s 17328, a 1 
s 17329, a 1 
s 17330, a 1 
s 17331, a 1 
s 17332, a 1 
s 17333, a 1 
s 17334, a 1 
s 17335, a 1 
s 17336, a 1 
s 17337, a 1 
s 17338, a 1 
s 17339, a 1 
s 17340, a 1 
s 17341, a 1 
s 17342, a 1 
s 17343, a 1 
s 17344, a 1 
s 17345, a 1 
s 17346, a 1 
s 17347, a 1 
s 17348, a 1 
s 17349, a 1 
s 17350, a 1 
s 17351, a 1 
s 17352, a 1 
s 17353, a 1 
s 17354, a 1 
s 17355, a 1 
s 17356, a 1 
s 17357, a 1 
s 17358, a 1 
s 17359, a 1 
s 17360, a 1 
s 17361, a 1 
s 17362, a 1 
s 17363, a 1 
s 17364, a 1 
s 17365, a 1 
s 17366, a 0.98 
s 17367, a 1 
s 17368, a 1 
s 17369, a 1 
s 17370, a 1 
s 17371, a 1 
s 17372, a 1 
s 17373, a 1 
s 17374, a 1 
s 17375, a 1 
s 17376, a 1 
s 17377, a 1 
s 17378, a 1 
s 17379, a 1 
s 17380, a 1 
s 17381, a 1 
s 17382, a 1 
s 17383, a 1 
s 17384, a 1 
s 17385, a 1 
s 17386, a 1 
s 17387, a 1 
s 17388, a 1 
s 17389, a 1 
s 17390, a 0.98 
s 17391, a 1 
s 17392, a 1 
s 17393, a 1 
s 17394, a 1 
s 17395, a 0.98 
s 17396, a 1 
s 17397, a 1 
s 17398, a 1 
s 17399, a 1 
s 17400, a 1 
s 17401, a 1 
s 17402, a 1 
s 17403, a 1 
s 17404, a 1 
s 17405, a 1 
s 17406, a 1 
s 17407, a 1 
s 17408, a 0.98 
s 17409, a 1 
s 17410, a 1 
s 17411, a 1 
s 17412, a 1 
s 17413, a 1 
s 17414, a 1 
s 17415, a 1 
s 17416, a 1 
s 17417, a 0.98 
s 17418, a 1 
s 17419, a 1 
s 17420, a 1 
s 17421, a 1 
s 17422, a 1 
s 17423, a 1 
s 17424, a 1 
s 17425, a 1 
s 17426, a 1 
s 17427, a 1 
s 17428, a 1 
s 17429, a 1 
s 17430, a 1 
s 17431, a 1 
s 17432, a 1 
s 17433, a 1 
s 17434, a 1 
s 17435, a 1 
s 17436, a 1 
s 17437, a 1 
s 17438, a 1 
s 17439, a 1 
s 17440, a 1 
s 17441, a 1 
s 17442, a 1 
s 17443, a 1 
s 17444, a 1 
s 17445, a 1 
s 17446, a 1 
s 17447, a 1 
s 17448, a 1 
s 17449, a 1 
s 17450, a 1 
s 17451, a 0.98 
s 17452, a 1 
s 17453, a 1 
s 17454, a 1 
s 17455, a 1 
s 17456, a 1 
s 17457, a 1 
s 17458, a 1 
s 17459, a 1 
s 17460, a 1 
s 17461, a 1 
s 17462, a 1 
s 17463, a 1 
s 17464, a 1 
s 17465, a 1 
s 17466, a 1 
s 17467, a 1 
s 17468, a 1 
s 17469, a 1 
s 17470, a 0.98 
s 17471, a 1 
s 17472, a 1 
s 17473, a 1 
s 17474, a 1 
s 17475, a 1 
s 17476, a 1 
s 17477, a 1 
s 17478, a 1 
s 17479, a 1 
s 17480, a 1 
s 17481, a 1 
s 17482, a 1 
s 17483, a 1 
s 17484, a 1 
s 17485, a 1 
s 17486, a 1 
s 17487, a 1 
s 17488, a 1 
s 17489, a 1 
s 17490, a 1 
s 17491, a 1 
s 17492, a 1 
s 17493, a 1 
s 17494, a 1 
s 17495, a 1 
s 17496, a 1 
s 17497, a 1 
s 17498, a 1 
s 17499, a 1 
s 17500, a 1 
s 17501, a 1 
s 17502, a 1 
s 17503, a 1 
s 17504, a 1 
s 17505, a 1 
s 17506, a 1 
s 17507, a 1 
s 17508, a 1 
s 17509, a 1 
s 17510, a 1 
s 17511, a 1 
s 17512, a 1 
s 17513, a 1 
s 17514, a 1 
s 17515, a 1 
s 17516, a 1 
s 17517, a 1 
s 17518, a 1 
s 17519, a 0.98 
s 17520, a 1 
s 17521, a 0.98 
s 17522, a 1 
s 17523, a 1 
s 17524, a 1 
s 17525, a 1 
s 17526, a 1 
s 17527, a 1 
s 17528, a 1 
s 17529, a 1 
s 17530, a 1 
s 17531, a 1 
s 17532, a 1 
s 17533, a 1 
s 17534, a 1 
s 17535, a 0.98 
s 17536, a 1 
s 17537, a 1 
s 17538, a 0.98 
s 17539, a 1 
s 17540, a 1 
s 17541, a 1 
s 17542, a 1 
s 17543, a 1 
s 17544, a 1 
s 17545, a 1 
s 17546, a 1 
s 17547, a 1 
s 17548, a 1 
s 17549, a 1 
s 17550, a 1 
s 17551, a 1 
s 17552, a 1 
s 17553, a 1 
s 17554, a 0.98 
s 17555, a 1 
s 17556, a 1 
s 17557, a 1 
s 17558, a 1 
s 17559, a 1 
s 17560, a 1 
s 17561, a 1 
s 17562, a 1 
s 17563, a 1 
s 17564, a 1 
s 17565, a 1 
s 17566, a 1 
s 17567, a 1 
s 17568, a 1 
s 17569, a 1 
s 17570, a 1 
s 17571, a 0.98 
s 17572, a 1 
s 17573, a 1 
s 17574, a 1 
s 17575, a 1 
s 17576, a 1 
s 17577, a 1 
s 17578, a 1 
s 17579, a 1 
s 17580, a 0.98 
s 17581, a 1 
s 17582, a 0.98 
s 17583, a 1 
s 17584, a 1 
s 17585, a 1 
s 17586, a 1 
s 17587, a 1 
s 17588, a 1 
s 17589, a 1 
s 17590, a 1 
s 17591, a 1 
s 17592, a 1 
s 17593, a 1 
s 17594, a 1 
s 17595, a 1 
s 17596, a 1 
s 17597, a 1 
s 17598, a 1 
s 17599, a 0.98 
s 17600, a 1 
s 17601, a 1 
s 17602, a 1 
s 17603, a 1 
s 17604, a 1 
s 17605, a 1 
s 17606, a 1 
s 17607, a 1 
s 17608, a 1 
s 17609, a 1 
s 17610, a 1 
s 17611, a 1 
s 17612, a 1 
s 17613, a 1 
s 17614, a 1 
s 17615, a 1 
s 17616, a 1 
s 17617, a 1 
s 17618, a 1 
s 17619, a 0.98 
s 17620, a 1 
s 17621, a 1 
s 17622, a 1 
s 17623, a 1 
s 17624, a 1 
s 17625, a 1 
s 17626, a 1 
s 17627, a 1 
s 17628, a 1 
s 17629, a 1 
s 17630, a 1 
s 17631, a 1 
s 17632, a 1 
s 17633, a 1 
s 17634, a 1 
s 17635, a 1 
s 17636, a 1 
s 17637, a 1 
s 17638, a 1 
s 17639, a 1 
s 17640, a 1 
s 17641, a 1 
s 17642, a 1 
s 17643, a 1 
s 17644, a 1 
s 17645, a 1 
s 17646, a 1 
s 17647, a 1 
s 17648, a 1 
s 17649, a 0.98 
s 17650, a 1 
s 17651, a 1 
s 17652, a 1 
s 17653, a 1 
s 17654, a 1 
s 17655, a 1 
s 17656, a 1 
s 17657, a 1 
s 17658, a 1 
s 17659, a 1 
s 17660, a 1 
s 17661, a 1 
s 17662, a 1 
s 17663, a 1 
s 17664, a 1 
s 17665, a 0.98 
s 17666, a 1 
s 17667, a 1 
s 17668, a 1 
s 17669, a 1 
s 17670, a 1 
s 17671, a 1 
s 17672, a 1 
s 17673, a 1 
s 17674, a 1 
s 17675, a 1 
s 17676, a 1 
s 17677, a 1 
s 17678, a 1 
s 17679, a 1 
s 17680, a 1 
s 17681, a 1 
s 17682, a 1 
s 17683, a 1 
s 17684, a 1 
s 17685, a 1 
s 17686, a 1 
s 17687, a 1 
s 17688, a 1 
s 17689, a 1 
s 17690, a 1 
s 17691, a 1 
s 17692, a 1 
s 17693, a 1 
s 17694, a 1 
s 17695, a 1 
s 17696, a 1 
s 17697, a 1 
s 17698, a 1 
s 17699, a 1 
s 17700, a 1 
s 17701, a 1 
s 17702, a 1 
s 17703, a 1 
s 17704, a 1 
s 17705, a 1 
s 17706, a 1 
s 17707, a 1 
s 17708, a 1 
s 17709, a 1 
s 17710, a 1 
s 17711, a 1 
s 17712, a 1 
s 17713, a 1 
s 17714, a 1 
s 17715, a 1 
s 17716, a 1 
s 17717, a 1 
s 17718, a 1 
s 17719, a 0.98 
s 17720, a 0.98 
s 17721, a 1 
s 17722, a 1 
s 17723, a 0.98 
s 17724, a 1 
s 17725, a 1 
s 17726, a 1 
s 17727, a 1 
s 17728, a 1 
s 17729, a 1 
s 17730, a 1 
s 17731, a 1 
s 17732, a 1 
s 17733, a 1 
s 17734, a 1 
s 17735, a 1 
s 17736, a 1 
s 17737, a 1 
s 17738, a 1 
s 17739, a 1 
s 17740, a 1 
s 17741, a 1 
s 17742, a 1 
s 17743, a 1 
s 17744, a 1 
s 17745, a 1 
s 17746, a 1 
s 17747, a 1 
s 17748, a 1 
s 17749, a 1 
s 17750, a 0.98 
s 17751, a 1 
s 17752, a 1 
s 17753, a 1 
s 17754, a 1 
s 17755, a 1 
s 17756, a 1 
s 17757, a 1 
s 17758, a 1 
s 17759, a 0.98 
s 17760, a 1 
s 17761, a 1 
s 17762, a 1 
s 17763, a 1 
s 17764, a 1 
s 17765, a 1 
s 17766, a 1 
s 17767, a 1 
s 17768, a 1 
s 17769, a 1 
s 17770, a 1 
s 17771, a 1 
s 17772, a 1 
s 17773, a 1 
s 17774, a 1 
s 17775, a 1 
s 17776, a 1 
s 17777, a 1 
s 17778, a 1 
s 17779, a 1 
s 17780, a 1 
s 17781, a 1 
s 17782, a 1 
s 17783, a 1 
s 17784, a 1 
s 17785, a 1 
s 17786, a 1 
s 17787, a 1 
s 17788, a 1 
s 17789, a 1 
s 17790, a 1 
s 17791, a 1 
s 17792, a 1 
s 17793, a 1 
s 17794, a 1 
s 17795, a 1 
s 17796, a 1 
s 17797, a 1 
s 17798, a 1 
s 17799, a 1 
s 17800, a 1 
s 17801, a 1 
s 17802, a 1 
s 17803, a 1 
s 17804, a 1 
s 17805, a 1 
s 17806, a 1 
s 17807, a 1 
s 17808, a 1 
s 17809, a 1 
s 17810, a 1 
s 17811, a 1 
s 17812, a 1 
s 17813, a 1 
s 17814, a 1 
s 17815, a 1 
s 17816, a 1 
s 17817, a 1 
s 17818, a 1 
s 17819, a 1 
s 17820, a 1 
s 17821, a 1 
s 17822, a 1 
s 17823, a 1 
s 17824, a 1 
s 17825, a 1 
s 17826, a 1 
s 17827, a 1 
s 17828, a 1 
s 17829, a 1 
s 17830, a 1 
s 17831, a 1 
s 17832, a 1 
s 17833, a 0.98 
s 17834, a 1 
s 17835, a 1 
s 17836, a 1 
s 17837, a 1 
s 17838, a 1 
s 17839, a 1 
s 17840, a 1 
s 17841, a 1 
s 17842, a 1 
s 17843, a 1 
s 17844, a 1 
s 17845, a 1 
s 17846, a 1 
s 17847, a 1 
s 17848, a 1 
s 17849, a 1 
s 17850, a 1 
s 17851, a 1 
s 17852, a 1 
s 17853, a 1 
s 17854, a 1 
s 17855, a 1 
s 17856, a 1 
s 17857, a 1 
s 17858, a 1 
s 17859, a 1 
s 17860, a 1 
s 17861, a 1 
s 17862, a 1 
s 17863, a 1 
s 17864, a 1 
s 17865, a 1 
s 17866, a 1 
s 17867, a 1 
s 17868, a 1 
s 17869, a 1 
s 17870, a 1 
s 17871, a 1 
s 17872, a 0.98 
s 17873, a 1 
s 17874, a 1 
s 17875, a 1 
s 17876, a 1 
s 17877, a 1 
s 17878, a 1 
s 17879, a 1 
s 17880, a 1 
s 17881, a 1 
s 17882, a 1 
s 17883, a 1 
s 17884, a 1 
s 17885, a 1 
s 17886, a 1 
s 17887, a 1 
s 17888, a 1 
s 17889, a 1 
s 17890, a 1 
s 17891, a 0.98 
s 17892, a 1 
s 17893, a 1 
s 17894, a 1 
s 17895, a 1 
s 17896, a 1 
s 17897, a 1 
s 17898, a 0.98 
s 17899, a 1 
s 17900, a 1 
s 17901, a 1 
s 17902, a 1 
s 17903, a 1 
s 17904, a 1 
s 17905, a 1 
s 17906, a 1 
s 17907, a 1 
s 17908, a 1 
s 17909, a 1 
s 17910, a 1 
s 17911, a 1 
s 17912, a 1 
s 17913, a 1 
s 17914, a 1 
s 17915, a 1 
s 17916, a 1 
s 17917, a 1 
s 17918, a 1 
s 17919, a 1 
s 17920, a 1 
s 17921, a 1 
s 17922, a 1 
s 17923, a 1 
s 17924, a 1 
s 17925, a 1 
s 17926, a 1 
s 17927, a 1 
s 17928, a 1 
s 17929, a 1 
s 17930, a 1 
s 17931, a 0.98 
s 17932, a 1 
s 17933, a 0.98 
s 17934, a 1 
s 17935, a 1 
s 17936, a 1 
s 17937, a 1 
s 17938, a 1 
s 17939, a 1 
s 17940, a 1 
s 17941, a 1 
s 17942, a 1 
s 17943, a 1 
s 17944, a 1 
s 17945, a 1 
s 17946, a 1 
s 17947, a 1 
s 17948, a 1 
s 17949, a 1 
s 17950, a 1 
s 17951, a 1 
s 17952, a 0.98 
s 17953, a 1 
s 17954, a 1 
s 17955, a 1 
s 17956, a 1 
s 17957, a 1 
s 17958, a 0.98 
s 17959, a 1 
s 17960, a 1 
s 17961, a 1 
s 17962, a 1 
s 17963, a 1 
s 17964, a 1 
s 17965, a 1 
s 17966, a 1 
s 17967, a 0.98 
s 17968, a 1 
s 17969, a 1 
s 17970, a 1 
s 17971, a 1 
s 17972, a 1 
s 17973, a 1 
s 17974, a 1 
s 17975, a 1 
s 17976, a 1 
s 17977, a 1 
s 17978, a 1 
s 17979, a 1 
s 17980, a 1 
s 17981, a 1 
s 17982, a 1 
s 17983, a 1 
s 17984, a 1 
s 17985, a 1 
s 17986, a 1 
s 17987, a 1 
s 17988, a 1 
s 17989, a 1 
s 17990, a 1 
s 17991, a 1 
s 17992, a 1 
s 17993, a 1 
s 17994, a 1 
s 17995, a 0.98 
s 17996, a 1 
s 17997, a 1 
s 17998, a 1 
s 17999, a 1 
s 18000, a 0.98 
s 18001, a 1 
s 18002, a 1 
s 18003, a 1 
s 18004, a 0.98 
s 18005, a 1 
s 18006, a 1 
s 18007, a 0.98 
s 18008, a 1 
s 18009, a 1 
s 18010, a 1 
s 18011, a 1 
s 18012, a 1 
s 18013, a 1 
s 18014, a 1 
s 18015, a 0.98 
s 18016, a 1 
s 18017, a 1 
s 18018, a 1 
s 18019, a 1 
s 18020, a 1 
s 18021, a 1 
s 18022, a 1 
s 18023, a 1 
s 18024, a 1 
s 18025, a 1 
s 18026, a 1 
s 18027, a 1 
s 18028, a 1 
s 18029, a 1 
s 18030, a 1 
s 18031, a 1 
s 18032, a 1 
s 18033, a 1 
s 18034, a 1 
s 18035, a 1 
s 18036, a 1 
s 18037, a 1 
s 18038, a 1 
s 18039, a 1 
s 18040, a 1 
s 18041, a 1 
s 18042, a 1 
s 18043, a 1 
s 18044, a 1 
s 18045, a 1 
s 18046, a 1 
s 18047, a 1 
s 18048, a 1 
s 18049, a 1 
s 18050, a 1 
s 18051, a 1 
s 18052, a 1 
s 18053, a 1 
s 18054, a 1 
s 18055, a 1 
s 18056, a 1 
s 18057, a 1 
s 18058, a 1 
s 18059, a 1 
s 18060, a 1 
s 18061, a 1 
s 18062, a 1 
s 18063, a 1 
s 18064, a 1 
s 18065, a 1 
s 18066, a 1 
s 18067, a 1 
s 18068, a 1 
s 18069, a 1 
s 18070, a 1 
s 18071, a 1 
s 18072, a 1 
s 18073, a 1 
s 18074, a 1 
s 18075, a 1 
s 18076, a 1 
s 18077, a 1 
s 18078, a 0.98 
s 18079, a 1 
s 18080, a 1 
s 18081, a 0.98 
s 18082, a 1 
s 18083, a 0.98 
s 18084, a 1 
s 18085, a 1 
s 18086, a 1 
s 18087, a 1 
s 18088, a 1 
s 18089, a 1 
s 18090, a 1 
s 18091, a 1 
s 18092, a 1 
s 18093, a 1 
s 18094, a 1 
s 18095, a 1 
s 18096, a 1 
s 18097, a 1 
s 18098, a 1 
s 18099, a 1 
s 18100, a 1 
s 18101, a 1 
s 18102, a 1 
s 18103, a 1 
s 18104, a 1 
s 18105, a 1 
s 18106, a 1 
s 18107, a 1 
s 18108, a 1 
s 18109, a 1 
s 18110, a 1 
s 18111, a 1 
s 18112, a 1 
s 18113, a 1 
s 18114, a 1 
s 18115, a 1 
s 18116, a 1 
s 18117, a 1 
s 18118, a 1 
s 18119, a 1 
s 18120, a 1 
s 18121, a 1 
s 18122, a 1 
s 18123, a 1 
s 18124, a 1 
s 18125, a 1 
s 18126, a 1 
s 18127, a 1 
s 18128, a 1 
s 18129, a 1 
s 18130, a 1 
s 18131, a 1 
s 18132, a 1 
s 18133, a 1 
s 18134, a 1 
s 18135, a 1 
s 18136, a 1 
s 18137, a 1 
s 18138, a 1 
s 18139, a 1 
s 18140, a 1 
s 18141, a 1 
s 18142, a 0.98 
s 18143, a 1 
s 18144, a 1 
s 18145, a 0.98 
s 18146, a 0.98 
s 18147, a 1 
s 18148, a 1 
s 18149, a 0.98 
s 18150, a 1 
s 18151, a 1 
s 18152, a 1 
s 18153, a 1 
s 18154, a 1 
s 18155, a 1 
s 18156, a 1 
s 18157, a 1 
s 18158, a 1 
s 18159, a 1 
s 18160, a 1 
s 18161, a 1 
s 18162, a 1 
s 18163, a 1 
s 18164, a 1 
s 18165, a 1 
s 18166, a 1 
s 18167, a 1 
s 18168, a 1 
s 18169, a 1 
s 18170, a 1 
s 18171, a 1 
s 18172, a 1 
s 18173, a 1 
s 18174, a 1 
s 18175, a 1 
s 18176, a 1 
s 18177, a 1 
s 18178, a 1 
s 18179, a 1 
s 18180, a 1 
s 18181, a 1 
s 18182, a 1 
s 18183, a 1 
s 18184, a 1 
s 18185, a 1 
s 18186, a 1 
s 18187, a 1 
s 18188, a 1 
s 18189, a 1 
s 18190, a 1 
s 18191, a 1 
s 18192, a 1 
s 18193, a 1 
s 18194, a 1 
s 18195, a 1 
s 18196, a 1 
s 18197, a 1 
s 18198, a 1 
s 18199, a 1 
s 18200, a 1 
s 18201, a 1 
s 18202, a 1 
s 18203, a 1 
s 18204, a 1 
s 18205, a 1 
s 18206, a 1 
s 18207, a 1 
s 18208, a 1 
s 18209, a 1 
s 18210, a 1 
s 18211, a 1 
s 18212, a 1 
s 18213, a 1 
s 18214, a 1 
s 18215, a 0.98 
s 18216, a 1 
s 18217, a 1 
s 18218, a 1 
s 18219, a 1 
s 18220, a 1 
s 18221, a 1 
s 18222, a 1 
s 18223, a 1 
s 18224, a 1 
s 18225, a 1 
s 18226, a 1 
s 18227, a 1 
s 18228, a 1 
s 18229, a 1 
s 18230, a 1 
s 18231, a 1 
s 18232, a 1 
s 18233, a 1 
s 18234, a 0.98 
s 18235, a 1 
s 18236, a 1 
s 18237, a 1 
s 18238, a 1 
s 18239, a 1 
s 18240, a 1 
s 18241, a 1 
s 18242, a 1 
s 18243, a 1 
s 18244, a 1 
s 18245, a 1 
s 18246, a 1 
s 18247, a 1 
s 18248, a 1 
s 18249, a 1 
s 18250, a 1 
s 18251, a 1 
s 18252, a 1 
s 18253, a 1 
s 18254, a 1 
s 18255, a 1 
s 18256, a 1 
s 18257, a 1 
s 18258, a 1 
s 18259, a 1 
s 18260, a 1 
s 18261, a 1 
s 18262, a 1 
s 18263, a 1 
s 18264, a 1 
s 18265, a 1 
s 18266, a 1 
s 18267, a 1 
s 18268, a 1 
s 18269, a 1 
s 18270, a 1 
s 18271, a 1 
s 18272, a 1 
s 18273, a 0.98 
s 18274, a 1 
s 18275, a 1 
s 18276, a 1 
s 18277, a 1 
s 18278, a 1 
s 18279, a 1 
s 18280, a 1 
s 18281, a 1 
s 18282, a 1 
s 18283, a 0.98 
s 18284, a 1 
s 18285, a 1 
s 18286, a 0.98 
s 18287, a 1 
s 18288, a 1 
s 18289, a 1 
s 18290, a 1 
s 18291, a 1 
s 18292, a 0.96 
s 18293, a 1 
s 18294, a 1 
s 18295, a 1 
s 18296, a 1 
s 18297, a 1 
s 18298, a 1 
s 18299, a 1 
s 18300, a 1 
s 18301, a 1 
s 18302, a 1 
s 18303, a 1 
s 18304, a 1 
s 18305, a 1 
s 18306, a 1 
s 18307, a 1 
s 18308, a 1 
s 18309, a 1 
s 18310, a 1 
s 18311, a 1 
s 18312, a 1 
s 18313, a 1 
s 18314, a 1 
s 18315, a 1 
s 18316, a 1 
s 18317, a 1 
s 18318, a 1 
s 18319, a 0.98 
s 18320, a 1 
s 18321, a 1 
s 18322, a 1 
s 18323, a 1 
s 18324, a 1 
s 18325, a 1 
s 18326, a 1 
s 18327, a 1 
s 18328, a 1 
s 18329, a 1 
s 18330, a 1 
s 18331, a 1 
s 18332, a 1 
s 18333, a 1 
s 18334, a 1 
s 18335, a 1 
s 18336, a 1 
s 18337, a 0.98 
s 18338, a 1 
s 18339, a 1 
s 18340, a 1 
s 18341, a 1 
s 18342, a 1 
s 18343, a 1 
s 18344, a 1 
s 18345, a 1 
s 18346, a 1 
s 18347, a 1 
s 18348, a 0.98 
s 18349, a 1 
s 18350, a 1 
s 18351, a 1 
s 18352, a 1 
s 18353, a 1 
s 18354, a 1 
s 18355, a 1 
s 18356, a 1 
s 18357, a 1 
s 18358, a 1 
s 18359, a 1 
s 18360, a 1 
s 18361, a 1 
s 18362, a 1 
s 18363, a 1 
s 18364, a 1 
s 18365, a 1 
s 18366, a 1 
s 18367, a 1 
s 18368, a 1 
s 18369, a 1 
s 18370, a 1 
s 18371, a 1 
s 18372, a 1 
s 18373, a 1 
s 18374, a 1 
s 18375, a 1 
s 18376, a 1 
s 18377, a 1 
s 18378, a 1 
s 18379, a 1 
s 18380, a 1 
s 18381, a 1 
s 18382, a 1 
s 18383, a 1 
s 18384, a 1 
s 18385, a 0.98 
s 18386, a 1 
s 18387, a 1 
s 18388, a 1 
s 18389, a 1 
s 18390, a 1 
s 18391, a 0.98 
s 18392, a 1 
s 18393, a 1 
s 18394, a 1 
s 18395, a 1 
s 18396, a 1 
s 18397, a 1 
s 18398, a 1 
s 18399, a 1 
s 18400, a 1 
s 18401, a 1 
s 18402, a 1 
s 18403, a 1 
s 18404, a 1 
s 18405, a 1 
s 18406, a 1 
s 18407, a 1 
s 18408, a 1 
s 18409, a 1 
s 18410, a 1 
s 18411, a 1 
s 18412, a 1 
s 18413, a 1 
s 18414, a 1 
s 18415, a 1 
s 18416, a 1 
s 18417, a 1 
s 18418, a 1 
s 18419, a 1 
s 18420, a 0.98 
s 18421, a 1 
s 18422, a 1 
s 18423, a 1 
s 18424, a 1 
s 18425, a 1 
s 18426, a 1 
s 18427, a 1 
s 18428, a 1 
s 18429, a 1 
s 18430, a 0.98 
s 18431, a 1 
s 18432, a 1 
s 18433, a 1 
s 18434, a 1 
s 18435, a 1 
s 18436, a 1 
s 18437, a 1 
s 18438, a 1 
s 18439, a 1 
s 18440, a 1 
s 18441, a 0.98 
s 18442, a 1 
s 18443, a 1 
s 18444, a 1 
s 18445, a 1 
s 18446, a 1 
s 18447, a 1 
s 18448, a 1 
s 18449, a 1 
s 18450, a 1 
s 18451, a 1 
s 18452, a 1 
s 18453, a 1 
s 18454, a 1 
s 18455, a 1 
s 18456, a 1 
s 18457, a 1 
s 18458, a 1 
s 18459, a 1 
s 18460, a 1 
s 18461, a 1 
s 18462, a 1 
s 18463, a 1 
s 18464, a 1 
s 18465, a 1 
s 18466, a 1 
s 18467, a 1 
s 18468, a 1 
s 18469, a 1 
s 18470, a 0.98 
s 18471, a 1 
s 18472, a 1 
s 18473, a 1 
s 18474, a 1 
s 18475, a 1 
s 18476, a 1 
s 18477, a 1 
s 18478, a 1 
s 18479, a 1 
s 18480, a 1 
s 18481, a 1 
s 18482, a 1 
s 18483, a 1 
s 18484, a 1 
s 18485, a 1 
s 18486, a 1 
s 18487, a 1 
s 18488, a 1 
s 18489, a 1 
s 18490, a 1 
s 18491, a 1 
s 18492, a 1 
s 18493, a 1 
s 18494, a 1 
s 18495, a 1 
s 18496, a 1 
s 18497, a 1 
s 18498, a 1 
s 18499, a 1 
s 18500, a 1 
s 18501, a 1 
s 18502, a 1 
s 18503, a 1 
s 18504, a 1 
s 18505, a 1 
s 18506, a 1 
s 18507, a 1 
s 18508, a 1 
s 18509, a 1 
s 18510, a 1 
s 18511, a 1 
s 18512, a 1 
s 18513, a 1 
s 18514, a 1 
s 18515, a 1 
s 18516, a 1 
s 18517, a 1 
s 18518, a 1 
s 18519, a 1 
s 18520, a 1 
s 18521, a 1 
s 18522, a 1 
s 18523, a 1 
s 18524, a 1 
s 18525, a 1 
s 18526, a 1 
s 18527, a 1 
s 18528, a 1 
s 18529, a 1 
s 18530, a 1 
s 18531, a 1 
s 18532, a 1 
s 18533, a 1 
s 18534, a 1 
s 18535, a 1 
s 18536, a 1 
s 18537, a 1 
s 18538, a 1 
s 18539, a 1 
s 18540, a 1 
s 18541, a 1 
s 18542, a 1 
s 18543, a 1 
s 18544, a 1 
s 18545, a 1 
s 18546, a 1 
s 18547, a 1 
s 18548, a 1 
s 18549, a 1 
s 18550, a 1 
s 18551, a 1 
s 18552, a 1 
s 18553, a 1 
s 18554, a 1 
s 18555, a 1 
s 18556, a 1 
s 18557, a 1 
s 18558, a 1 
s 18559, a 1 
s 18560, a 1 
s 18561, a 1 
s 18562, a 1 
s 18563, a 1 
s 18564, a 1 
s 18565, a 1 
s 18566, a 1 
s 18567, a 1 
s 18568, a 1 
s 18569, a 1 
s 18570, a 1 
s 18571, a 1 
s 18572, a 1 
s 18573, a 1 
s 18574, a 1 
s 18575, a 1 
s 18576, a 1 
s 18577, a 1 
s 18578, a 1 
s 18579, a 1 
s 18580, a 1 
s 18581, a 1 
s 18582, a 1 
s 18583, a 1 
s 18584, a 1 
